imei,ts,lat,lon,color,speed
230233,2024-09-27 15:30:14+07:00,-6.348486,106.827221,blue,21
230233,2024-09-27 15:50:20+07:00,-6.349055,106.826733,blue,21
230233,2024-09-27 15:50:25+07:00,-6.349315,106.82663,blue,21
230233,2024-09-27 15:51:37+07:00,-6.352621,106.82551,blue,22
230233,2024-09-27 15:51:57+07:00,-6.351298,106.82595,blue,25
230233,2024-09-27 15:52:01+07:00,-6.351066,106.825998,blue,19
230233,2024-09-27 15:53:51+07:00,-6.349653,106.826488,blue,17
230233,2024-09-27 15:54:45+07:00,-6.348353,106.829518,blue,12
230233,2024-09-27 15:55:52+07:00,-6.349441,106.831953,blue,36
230233,2024-09-27 15:55:54+07:00,-6.349625,106.831928,blue,35
230233,2024-09-27 15:55:59+07:00,-6.35005,106.831811,blue,34
230233,2024-09-27 15:56:46+07:00,-6.351438,106.831596,blue,14
230233,2024-09-27 15:56:57+07:00,-6.35184,106.831755,blue,11
230233,2024-09-27 15:57:12+07:00,-6.3524,106.8319,blue,19
230233,2024-09-27 15:58:56+07:00,-6.356673,106.830206,blue,35
230233,2024-09-27 15:59:26+07:00,-6.358683,106.831258,blue,30
230233,2024-09-27 15:59:36+07:00,-6.359376,106.831354,blue,28
230233,2024-09-27 15:59:41+07:00,-6.35969,106.831411,blue,19
230233,2024-09-27 15:59:51+07:00,-6.360063,106.831578,blue,4
230233,2024-09-27 15:59:59+07:00,-6.360111,106.831533,blue,12
230233,2024-09-27 16:00:04+07:00,-6.360303,106.83156,blue,14
230233,2024-09-27 16:00:14+07:00,-6.360695,106.831626,blue,14
230233,2024-09-27 16:00:24+07:00,-6.361018,106.831674,blue,10
230233,2024-09-27 16:00:29+07:00,-6.361125,106.831706,blue,5
230233,2024-09-27 16:00:39+07:00,-6.361131,106.831705,blue,0
230233,2024-09-27 16:01:41+07:00,-6.36338,106.831861,blue,10
230233,2024-09-27 16:02:17+07:00,-6.362878,106.831188,blue,0
230233,2024-09-27 16:02:41+07:00,-6.362135,106.83049,blue,17
230233,2024-09-27 16:03:27+07:00,-6.361408,106.829738,blue,17
230233,2024-09-27 16:04:07+07:00,-6.361203,106.829533,blue,0
230233,2024-09-27 16:04:50+07:00,-6.359618,106.82726,blue,34
230233,2024-09-27 16:04:55+07:00,-6.359636,106.826803,blue,35
230233,2024-09-27 16:05:40+07:00,-6.359685,106.825771,blue,0
230233,2024-09-27 16:05:45+07:00,-6.359685,106.825771,blue,0
230233,2024-09-27 16:06:31+07:00,-6.361033,106.823633,blue,26
230233,2024-09-27 16:07:01+07:00,-6.361333,106.82331,blue,0
230233,2024-09-27 16:08:30+07:00,-6.365153,106.821639,blue,30
230233,2024-09-27 16:08:50+07:00,-6.36605,106.821756,blue,8
230233,2024-09-27 16:09:15+07:00,-6.366073,106.821778,blue,0
230233,2024-09-27 16:09:45+07:00,-6.366073,106.821778,blue,0
230233,2024-09-27 16:11:28+07:00,-6.366894,106.823924,blue,6
230233,2024-09-27 16:11:38+07:00,-6.366886,106.824436,blue,19
230233,2024-09-27 16:11:43+07:00,-6.366875,106.82471,blue,21
230233,2024-09-27 16:11:52+07:00,-6.367048,106.825088,blue,23
230233,2024-09-27 16:11:59+07:00,-6.36749,106.825125,blue,26
230233,2024-09-27 16:12:04+07:00,-6.367908,106.825153,blue,28
230233,2024-09-27 16:12:14+07:00,-6.368673,106.82514,blue,30
230233,2024-09-27 16:12:19+07:00,-6.369031,106.825223,blue,28
230233,2024-09-27 16:12:29+07:00,-6.369436,106.825523,blue,9
230233,2024-09-27 16:12:49+07:00,-6.369825,106.825928,blue,7
230233,2024-09-27 16:13:14+07:00,-6.369863,106.825958,blue,0
230233,2024-09-27 16:13:48+07:00,-6.369893,106.825961,blue,9
230233,2024-09-27 16:14:23+07:00,-6.371161,106.827144,blue,9
230233,2024-09-27 16:14:33+07:00,-6.371171,106.827165,blue,0
230233,2024-09-27 16:14:58+07:00,-6.371171,106.827165,blue,0
230233,2024-09-27 16:15:03+07:00,-6.371171,106.827165,blue,0
230233,2024-09-27 16:15:08+07:00,-6.371171,106.827165,blue,0
230233,2024-09-27 16:15:33+07:00,-6.371171,106.827165,blue,0
230233,2024-09-27 16:16:15+07:00,-6.37155,106.828961,blue,15
230233,2024-09-27 16:16:45+07:00,-6.371574,106.829159,blue,0
230233,2024-09-27 16:16:50+07:00,-6.371574,106.829159,blue,0
230233,2024-09-27 16:17:17+07:00,-6.371628,106.829831,blue,18
230233,2024-09-27 16:17:32+07:00,-6.371163,106.830551,blue,19
230233,2024-09-27 16:18:00+07:00,-6.370016,106.830943,blue,0
230233,2024-09-27 16:18:37+07:00,-6.369598,106.830918,blue,13
230233,2024-09-27 16:19:04+07:00,-6.368426,106.831358,blue,18
230233,2024-09-27 16:19:19+07:00,-6.368085,106.831684,blue,0
230233,2024-09-27 16:20:09+07:00,-6.368085,106.831684,blue,0
230233,2024-09-27 16:20:54+07:00,-6.366101,106.832039,blue,25
230233,2024-09-27 16:21:29+07:00,-6.365565,106.832044,blue,0
230233,2024-09-27 16:21:34+07:00,-6.365565,106.832044,blue,0
230233,2024-09-27 16:21:41+07:00,-6.365529,106.832066,blue,10
230233,2024-09-27 16:21:51+07:00,-6.365155,106.832055,blue,14
230233,2024-09-27 16:22:01+07:00,-6.364759,106.832055,blue,14
230233,2024-09-27 16:22:06+07:00,-6.364611,106.832046,blue,8
230233,2024-09-27 16:22:16+07:00,-6.364573,106.832043,blue,0
230233,2024-09-27 16:22:23+07:00,-6.364411,106.832031,blue,0
230233,2024-09-27 16:22:33+07:00,-6.364411,106.832031,blue,0
230233,2024-09-27 16:22:40+07:00,-6.364338,106.83206,blue,11
230233,2024-09-27 16:22:45+07:00,-6.364141,106.832025,blue,14
230233,2024-09-27 16:22:55+07:00,-6.363708,106.831916,blue,15
230233,2024-09-27 16:23:37+07:00,-6.362551,106.831728,blue,11
230233,2024-09-27 16:23:52+07:00,-6.361978,106.83165,blue,17
230233,2024-09-27 16:23:57+07:00,-6.361791,106.831619,blue,12
230233,2024-09-27 16:25:03+07:00,-6.360776,106.83133,blue,9
230233,2024-09-27 16:26:34+07:00,-6.358983,106.831123,blue,11
230233,2024-09-27 16:26:39+07:00,-6.358853,106.831113,blue,15
230233,2024-09-27 16:26:44+07:00,-6.35858,106.831101,blue,25
230233,2024-09-27 16:26:49+07:00,-6.358261,106.831066,blue,24
230233,2024-09-27 16:27:14+07:00,-6.356406,106.830075,blue,37
230233,2024-09-27 16:27:19+07:00,-6.355966,106.830186,blue,34
230233,2024-09-27 16:27:54+07:00,-6.354304,106.831496,blue,24
230233,2024-09-27 16:28:56+07:00,-6.353296,106.831674,blue,0
230233,2024-09-27 16:29:21+07:00,-6.353053,106.831708,blue,0
230233,2024-09-27 16:29:44+07:00,-6.352965,106.831751,blue,0
230233,2024-09-27 16:30:16+07:00,-6.352426,106.831768,blue,7
230233,2024-09-27 16:30:36+07:00,-6.351706,106.831531,blue,15
230233,2024-09-27 16:30:46+07:00,-6.351561,106.831496,blue,0
230233,2024-09-27 16:30:59+07:00,-6.3515,106.831504,blue,5
230233,2024-09-27 16:32:12+07:00,-6.348636,106.830689,blue,38
230233,2024-09-27 16:32:17+07:00,-6.348561,106.830216,blue,36
230233,2024-09-27 16:32:37+07:00,-6.34847,106.829631,blue,0
230233,2024-09-27 16:33:31+07:00,-6.348339,106.827565,blue,32
230233,2024-09-27 16:33:41+07:00,-6.348776,106.826843,blue,33
230233,2024-09-27 16:34:01+07:00,-6.350591,106.826153,blue,42
230233,2024-09-27 16:34:41+07:00,-6.35321,106.82533,blue,0
230233,2024-09-27 16:35:04+07:00,-6.353103,106.825268,blue,5
230233,2024-09-27 16:35:24+07:00,-6.352183,106.825548,blue,27
230233,2024-09-27 16:35:49+07:00,-6.350308,106.826115,blue,27
230233,2024-09-27 16:45:48+07:00,-6.348393,106.827306,blue,24
230233,2024-09-27 16:45:53+07:00,-6.348233,106.827621,blue,26
230233,2024-09-27 16:46:23+07:00,-6.348356,106.829473,blue,9
230233,2024-09-27 16:46:48+07:00,-6.348401,106.829771,blue,0
230233,2024-09-27 16:49:24+07:00,-6.353576,106.831703,blue,0
230233,2024-09-27 16:49:28+07:00,-6.353605,106.831713,blue,5
230233,2024-09-27 16:49:33+07:00,-6.353786,106.831706,blue,16
230233,2024-09-27 16:50:13+07:00,-6.355769,106.830458,blue,27
230233,2024-09-27 16:50:41+07:00,-6.357673,106.830816,blue,24
230233,2024-09-27 16:50:46+07:00,-6.357838,106.83094,blue,9
230233,2024-09-27 16:50:56+07:00,-6.358135,106.831113,blue,11
230233,2024-09-27 16:51:06+07:00,-6.358603,106.83122,blue,22
230233,2024-09-27 16:51:11+07:00,-6.358879,106.831276,blue,20
230233,2024-09-27 16:51:21+07:00,-6.35947,106.83136,blue,24
230233,2024-09-27 16:51:26+07:00,-6.35972,106.831395,blue,14
230233,2024-09-27 16:51:36+07:00,-6.35985,106.831416,blue,0
230233,2024-09-27 16:52:59+07:00,-6.360528,106.831511,blue,0
230233,2024-09-27 16:53:04+07:00,-6.360528,106.831511,blue,0
230233,2024-09-27 16:53:09+07:00,-6.360528,106.831511,blue,0
230233,2024-09-27 16:53:39+07:00,-6.360833,106.83155,blue,0
230233,2024-09-27 16:54:22+07:00,-6.361188,106.831641,blue,0
230233,2024-09-27 16:55:16+07:00,-6.363234,106.83152,blue,18
230233,2024-09-27 16:56:10+07:00,-6.362606,106.830908,blue,15
230233,2024-09-27 16:56:30+07:00,-6.361994,106.83029,blue,12
230233,2024-09-27 16:57:10+07:00,-6.361861,106.830144,blue,0
230233,2024-09-27 16:57:17+07:00,-6.361738,106.830054,blue,13
230233,2024-09-27 16:57:27+07:00,-6.361436,106.829763,blue,16
230233,2024-09-27 16:57:32+07:00,-6.361273,106.829593,blue,17
230233,2024-09-27 16:58:30+07:00,-6.360116,106.828451,blue,28
230233,2024-09-27 16:58:35+07:00,-6.359859,106.828206,blue,26
230233,2024-09-27 17:00:03+07:00,-6.359615,106.825669,blue,0
230233,2024-09-27 17:00:50+07:00,-6.36095,106.823543,blue,27
230233,2024-09-27 17:01:05+07:00,-6.361291,106.823235,blue,0
230233,2024-09-27 17:01:35+07:00,-6.361291,106.823235,blue,0
230233,2024-09-27 17:02:25+07:00,-6.361755,106.822766,blue,20
230233,2024-09-27 17:03:00+07:00,-6.363884,106.822103,blue,21
230233,2024-09-27 17:03:20+07:00,-6.365313,106.821638,blue,28
230233,2024-09-27 17:03:49+07:00,-6.366046,106.821793,blue,0
230233,2024-09-27 17:03:59+07:00,-6.366046,106.821793,blue,0
230233,2024-09-27 17:04:09+07:00,-6.366046,106.821793,blue,0
230233,2024-09-27 17:04:17+07:00,-6.366073,106.821808,blue,6
230233,2024-09-27 17:04:27+07:00,-6.36635,106.822058,blue,19
230233,2024-09-27 17:04:32+07:00,-6.366538,106.822265,blue,23
230233,2024-09-27 17:04:42+07:00,-6.366831,106.822898,blue,30
230233,2024-09-27 17:05:30+07:00,-6.366813,106.823951,blue,7
230233,2024-09-27 17:06:01+07:00,-6.367561,106.825041,blue,29
230233,2024-09-27 17:06:16+07:00,-6.368808,106.825051,blue,32
230233,2024-09-27 17:07:02+07:00,-6.369826,106.8259,blue,0
230233,2024-09-27 17:07:12+07:00,-6.369826,106.8259,blue,0
230233,2024-09-27 17:07:27+07:00,-6.369826,106.8259,blue,0
230233,2024-09-27 17:07:49+07:00,-6.370005,106.826096,blue,16
230233,2024-09-27 17:08:24+07:00,-6.371151,106.827158,blue,0
230233,2024-09-27 17:08:39+07:00,-6.371151,106.827158,blue,0
230233,2024-09-27 17:10:12+07:00,-6.371568,106.829111,blue,0
230233,2024-09-27 17:10:15+07:00,-6.371576,106.829154,blue,8
230233,2024-09-27 17:10:55+07:00,-6.370601,106.830876,blue,23
230233,2024-09-27 17:11:37+07:00,-6.369986,106.830885,blue,0
230233,2024-09-27 17:12:11+07:00,-6.369734,106.830871,blue,16
230233,2024-09-27 17:12:46+07:00,-6.368273,106.831448,blue,8
230233,2024-09-27 17:13:06+07:00,-6.368258,106.831465,blue,0
230233,2024-09-27 17:13:18+07:00,-6.368143,106.831586,blue,9
230233,2024-09-27 17:13:53+07:00,-6.368055,106.831691,blue,0
230233,2024-09-27 17:15:17+07:00,-6.365655,106.832048,blue,14
230233,2024-09-27 17:15:42+07:00,-6.365565,106.83205,blue,0
230233,2024-09-27 17:15:49+07:00,-6.365541,106.832039,blue,9
230233,2024-09-27 17:15:59+07:00,-6.365133,106.832053,blue,14
230233,2024-09-27 17:16:04+07:00,-6.364924,106.832076,blue,17
230233,2024-09-27 17:16:14+07:00,-6.364451,106.832048,blue,5
230233,2024-09-27 17:16:19+07:00,-6.364421,106.832048,blue,0
230233,2024-09-27 17:16:29+07:00,-6.364385,106.832039,blue,12
230233,2024-09-27 17:16:39+07:00,-6.363931,106.831953,blue,17
230233,2024-09-27 17:16:44+07:00,-6.363716,106.83193,blue,16
230233,2024-09-27 17:16:54+07:00,-6.36337,106.831728,blue,9
230233,2024-09-27 17:17:09+07:00,-6.363038,106.831638,blue,2
230233,2024-09-27 17:17:19+07:00,-6.363031,106.83164,blue,0
230233,2024-09-27 17:17:24+07:00,-6.363031,106.83164,blue,0
230233,2024-09-27 17:17:32+07:00,-6.362995,106.831653,blue,5
230233,2024-09-27 17:17:42+07:00,-6.362945,106.831651,blue,0
230233,2024-09-27 17:17:52+07:00,-6.362945,106.831651,blue,0
230233,2024-09-27 17:18:09+07:00,-6.362561,106.831695,blue,4
230233,2024-09-27 17:18:27+07:00,-6.362441,106.831733,blue,2
230233,2024-09-27 17:20:05+07:00,-6.36147,106.831561,blue,9
230233,2024-09-27 17:20:10+07:00,-6.361328,106.83155,blue,9
230233,2024-09-27 17:20:15+07:00,-6.361228,106.831516,blue,8
230233,2024-09-27 17:20:20+07:00,-6.361091,106.831493,blue,11
230233,2024-09-27 17:20:45+07:00,-6.36065,106.831438,blue,0
230233,2024-09-27 17:22:24+07:00,-6.357021,106.83028,blue,38
230233,2024-09-27 17:22:29+07:00,-6.356571,106.830101,blue,40
230233,2024-09-27 17:22:35+07:00,-6.35599,106.830234,blue,33
230233,2024-09-27 17:22:57+07:00,-6.355065,106.830866,blue,26
230233,2024-09-27 17:23:44+07:00,-6.353371,106.831718,blue,9
230233,2024-09-27 17:23:54+07:00,-6.353065,106.831738,blue,9
230233,2024-09-27 17:24:04+07:00,-6.35295,106.831756,blue,0
230233,2024-09-27 17:24:19+07:00,-6.35295,106.831756,blue,0
230233,2024-09-27 17:24:40+07:00,-6.352243,106.831721,blue,0
230233,2024-09-27 17:25:56+07:00,-6.350816,106.831603,blue,23
230233,2024-09-27 17:26:45+07:00,-6.348581,106.830335,blue,29
230233,2024-09-27 17:26:55+07:00,-6.348454,106.829475,blue,29
230233,2024-09-27 17:27:05+07:00,-6.34836,106.82908,blue,2
230233,2024-09-27 17:27:12+07:00,-6.348263,106.829071,blue,10
230233,2024-09-27 17:27:20+07:00,-6.348186,106.829048,blue,0
230233,2024-09-27 17:27:25+07:00,-6.348186,106.829048,blue,0
230233,2024-09-27 17:27:36+07:00,-6.348259,106.829291,blue,14
230233,2024-09-27 17:27:41+07:00,-6.348291,106.829478,blue,11
230233,2024-09-27 17:27:51+07:00,-6.348363,106.829778,blue,7
230233,2024-09-27 17:27:56+07:00,-6.348366,106.829836,blue,0
230233,2024-09-27 17:28:21+07:00,-6.348366,106.829836,blue,0
230233,2024-09-27 17:28:36+07:00,-6.348366,106.829836,blue,0
230233,2024-09-27 17:29:41+07:00,-6.350393,106.83182,blue,21
230233,2024-09-27 17:31:18+07:00,-6.35359,106.831725,blue,6
230233,2024-09-27 17:31:53+07:00,-6.353626,106.83173,blue,0
230233,2024-09-27 17:32:44+07:00,-6.35556,106.830551,blue,28
230233,2024-09-27 17:33:03+07:00,-6.356993,106.830275,blue,36
230233,2024-09-27 17:33:08+07:00,-6.357356,106.830535,blue,35
230233,2024-09-27 17:33:23+07:00,-6.358248,106.831151,blue,23
230233,2024-09-27 17:33:45+07:00,-6.3597,106.831471,blue,26
230233,2024-09-27 17:34:14+07:00,-6.360556,106.83165,blue,13
230233,2024-09-27 17:35:39+07:00,-6.36118,106.83172,blue,5
230233,2024-09-27 17:35:49+07:00,-6.361531,106.831728,blue,12
230233,2024-09-27 17:35:54+07:00,-6.361781,106.831774,blue,21
230233,2024-09-27 17:35:59+07:00,-6.362091,106.831836,blue,23
230233,2024-09-27 17:36:24+07:00,-6.363328,106.831798,blue,6
230233,2024-09-27 17:36:31+07:00,-6.36333,106.831696,blue,12
230233,2024-09-27 17:36:44+07:00,-6.362936,106.831294,blue,18
230233,2024-09-27 17:37:13+07:00,-6.362646,106.830998,blue,14
230233,2024-09-27 17:38:11+07:00,-6.361676,106.830016,blue,14
230233,2024-09-27 17:38:16+07:00,-6.361555,106.829885,blue,15
230233,2024-09-27 17:39:20+07:00,-6.360135,106.828503,blue,35
230233,2024-09-27 17:39:25+07:00,-6.359821,106.828175,blue,34
230233,2024-09-27 17:39:35+07:00,-6.359595,106.82735,blue,35
230233,2024-09-27 17:39:45+07:00,-6.359596,106.82643,blue,33
230233,2024-09-27 17:39:50+07:00,-6.359601,106.826043,blue,26
230233,2024-09-27 17:40:00+07:00,-6.359604,106.825688,blue,0
230233,2024-09-27 17:40:05+07:00,-6.359604,106.825688,blue,0
230233,2024-09-27 17:40:19+07:00,-6.359588,106.825483,blue,16
230233,2024-09-27 17:40:44+07:00,-6.36012,106.824388,blue,27
230233,2024-09-27 17:40:49+07:00,-6.360393,106.824131,blue,30
230233,2024-09-27 17:42:17+07:00,-6.362408,106.822478,blue,25
230233,2024-09-27 17:42:57+07:00,-6.365114,106.821685,blue,21
230233,2024-09-27 17:43:11+07:00,-6.365856,106.821633,blue,19
230233,2024-09-27 17:43:36+07:00,-6.366034,106.821766,blue,0
230233,2024-09-27 17:43:51+07:00,-6.366034,106.821766,blue,0
230233,2024-09-27 17:44:12+07:00,-6.366513,106.822265,blue,19
230233,2024-09-27 17:44:54+07:00,-6.366836,106.823933,blue,0
230233,2024-09-27 17:44:59+07:00,-6.366836,106.823933,blue,0
230233,2024-09-27 17:45:39+07:00,-6.367701,106.825113,blue,31
230233,2024-09-27 17:45:59+07:00,-6.369285,106.825376,blue,30
230233,2024-09-27 17:46:19+07:00,-6.369831,106.825933,blue,0
230233,2024-09-27 17:46:44+07:00,-6.369831,106.825933,blue,0
230233,2024-09-27 17:46:49+07:00,-6.369831,106.825933,blue,0
230233,2024-09-27 17:46:56+07:00,-6.369841,106.825955,blue,11
230233,2024-09-27 17:47:06+07:00,-6.370115,106.826203,blue,12
230233,2024-09-27 17:47:16+07:00,-6.370501,106.82659,blue,23
230233,2024-09-27 17:47:21+07:00,-6.370718,106.826839,blue,24
230233,2024-09-27 17:48:02+07:00,-6.371361,106.827615,blue,17
230233,2024-09-27 17:48:07+07:00,-6.371469,106.8278,blue,16
230233,2024-09-27 17:48:32+07:00,-6.371528,106.828905,blue,15
230233,2024-09-27 17:49:12+07:00,-6.371533,106.829211,blue,0
230233,2024-09-27 17:49:17+07:00,-6.371533,106.829211,blue,0
230233,2024-09-27 17:49:31+07:00,-6.371561,106.829648,blue,18
230233,2024-09-27 17:50:44+07:00,-6.369996,106.830891,blue,0
230233,2024-09-27 17:50:49+07:00,-6.369996,106.830891,blue,0
230233,2024-09-27 17:51:48+07:00,-6.36809,106.831645,blue,7
230233,2024-09-27 17:51:53+07:00,-6.36807,106.831668,blue,0
230233,2024-09-27 17:52:08+07:00,-6.36807,106.831668,blue,0
230233,2024-09-27 17:52:38+07:00,-6.36807,106.831668,blue,0
230233,2024-09-27 17:53:10+07:00,-6.367913,106.831838,blue,15
230233,2024-09-27 17:54:47+07:00,-6.36464,106.832068,blue,16
230233,2024-09-27 17:54:52+07:00,-6.364471,106.832058,blue,9
230233,2024-09-27 17:54:57+07:00,-6.364413,106.832071,blue,0
230233,2024-09-27 17:55:07+07:00,-6.364413,106.832071,blue,0
230233,2024-09-27 17:55:12+07:00,-6.364413,106.832071,blue,0
230233,2024-09-27 17:55:19+07:00,-6.364363,106.832073,blue,6
230233,2024-09-27 17:55:29+07:00,-6.363956,106.831993,blue,17
230233,2024-09-27 17:55:34+07:00,-6.363691,106.831938,blue,23
230233,2024-09-27 17:55:39+07:00,-6.363478,106.831813,blue,15
230233,2024-09-27 17:55:49+07:00,-6.363013,106.831683,blue,18
230233,2024-09-27 17:55:54+07:00,-6.362796,106.8317,blue,12
230233,2024-09-27 17:56:04+07:00,-6.36244,106.831771,blue,17
230233,2024-09-27 17:56:09+07:00,-6.362216,106.831758,blue,17
230233,2024-09-27 17:56:19+07:00,-6.361845,106.831705,blue,6
230233,2024-09-27 17:56:29+07:00,-6.361698,106.831661,blue,0
230233,2024-09-27 17:56:42+07:00,-6.361526,106.831646,blue,8
230233,2024-09-27 17:58:24+07:00,-6.360623,106.83142,blue,0
230233,2024-09-27 17:58:34+07:00,-6.360623,106.83142,blue,0
230233,2024-09-27 17:59:11+07:00,-6.359748,106.831333,blue,22
230233,2024-09-27 17:59:41+07:00,-6.358153,106.831108,blue,23
230233,2024-09-27 18:01:11+07:00,-6.353363,106.831668,blue,0
230233,2024-09-27 18:01:29+07:00,-6.352898,106.831756,blue,0
230233,2024-09-27 18:03:10+07:00,-6.350313,106.831718,blue,17
230233,2024-09-27 18:03:32+07:00,-6.348911,106.831645,blue,31
230233,2024-09-27 18:03:56+07:00,-6.34852,106.829861,blue,25
230233,2024-09-27 18:04:11+07:00,-6.348456,106.829551,blue,0
230233,2024-09-27 18:04:21+07:00,-6.348456,106.829551,blue,0
230233,2024-09-27 18:04:26+07:00,-6.348456,106.829551,blue,0
230233,2024-09-27 18:04:36+07:00,-6.348456,106.829551,blue,0
230233,2024-09-27 18:05:10+07:00,-6.348183,106.828268,blue,25
230233,2024-09-27 18:05:40+07:00,-6.349441,106.826528,blue,35
230233,2024-09-27 18:06:20+07:00,-6.352888,106.825373,blue,22
230233,2024-09-27 18:07:29+07:00,-6.349511,106.826361,blue,13
230233,2024-09-27 18:14:11+07:00,-6.348753,106.826795,blue,2
230233,2024-09-27 18:14:56+07:00,-6.348226,106.828706,blue,26
230233,2024-09-27 18:15:26+07:00,-6.348346,106.829853,blue,2
230233,2024-09-27 18:15:51+07:00,-6.348348,106.829856,blue,0
230233,2024-09-27 18:16:07+07:00,-6.348475,106.83039,blue,20
230233,2024-09-27 18:16:32+07:00,-6.349243,106.831898,blue,27
230233,2024-09-27 18:16:57+07:00,-6.350613,106.831705,blue,10
230233,2024-09-27 18:17:45+07:00,-6.35169,106.831683,blue,14
230233,2024-09-27 18:18:05+07:00,-6.352738,106.83188,blue,22
230233,2024-09-27 18:18:25+07:00,-6.353566,106.831758,blue,0
230233,2024-09-27 18:18:40+07:00,-6.353566,106.831758,blue,0
230233,2024-09-27 18:19:05+07:00,-6.35403,106.831658,blue,17
230233,2024-09-27 18:19:11+07:00,-6.354335,106.831529,blue,23
230233,2024-09-27 18:20:04+07:00,-6.357303,106.830578,blue,30
230233,2024-09-27 18:20:49+07:00,-6.359663,106.831455,blue,15
230233,2024-09-27 18:20:59+07:00,-6.359769,106.831478,blue,0
230233,2024-09-27 18:21:22+07:00,-6.359795,106.831504,blue,5
230233,2024-09-27 18:21:42+07:00,-6.359986,106.831523,blue,0
230233,2024-09-27 18:21:44+07:00,-6.360033,106.831536,blue,9
230233,2024-09-27 18:22:14+07:00,-6.360333,106.831633,blue,0
230233,2024-09-27 18:22:52+07:00,-6.360896,106.831628,blue,10
230233,2024-09-27 18:23:17+07:00,-6.361143,106.831679,blue,0
230233,2024-09-27 18:23:27+07:00,-6.361143,106.831679,blue,0
230233,2024-09-27 18:23:52+07:00,-6.361143,106.831679,blue,0
230233,2024-09-27 18:24:02+07:00,-6.361143,106.831679,blue,0
230233,2024-09-27 18:24:37+07:00,-6.36258,106.831883,blue,27
230233,2024-09-27 18:24:58+07:00,-6.363266,106.8316,blue,18
230233,2024-09-27 18:25:10+07:00,-6.362883,106.831223,blue,13
230233,2024-09-27 18:25:20+07:00,-6.362781,106.831133,blue,0
230233,2024-09-27 18:25:51+07:00,-6.362328,106.830723,blue,18
230233,2024-09-27 18:26:06+07:00,-6.361911,106.830335,blue,8
230233,2024-09-27 18:26:28+07:00,-6.36185,106.830294,blue,0
230233,2024-09-27 18:27:08+07:00,-6.361141,106.829541,blue,0
230233,2024-09-27 18:27:29+07:00,-6.360785,106.829198,blue,17
230233,2024-09-27 18:28:31+07:00,-6.359574,106.82571,blue,0
230233,2024-09-27 18:28:41+07:00,-6.359574,106.82571,blue,0
230233,2024-09-27 18:28:42+07:00,-6.359574,106.82571,blue,0
230233,2024-09-27 18:28:47+07:00,-6.359574,106.82571,blue,0
230233,2024-09-27 18:28:55+07:00,-6.359573,106.825674,blue,6
230233,2024-09-27 18:29:06+07:00,-6.359573,106.825303,blue,12
230233,2024-09-27 18:29:11+07:00,-6.359595,106.825098,blue,18
230233,2024-09-27 18:29:21+07:00,-6.359913,106.82461,blue,23
230233,2024-09-27 18:29:26+07:00,-6.360135,106.824383,blue,25
230233,2024-09-27 18:29:36+07:00,-6.360628,106.823871,blue,28
230233,2024-09-27 18:29:41+07:00,-6.36091,106.823619,blue,24
230233,2024-09-27 18:29:51+07:00,-6.361248,106.823308,blue,7
230233,2024-09-27 18:30:01+07:00,-6.361268,106.823301,blue,0
230233,2024-09-27 18:30:09+07:00,-6.361268,106.823301,blue,0
230233,2024-09-27 18:30:14+07:00,-6.361268,106.823301,blue,0
230233,2024-09-27 18:30:24+07:00,-6.361268,106.823301,blue,0
230233,2024-09-27 18:30:29+07:00,-6.361268,106.823301,blue,0
230233,2024-09-27 18:30:39+07:00,-6.361268,106.823301,blue,0
230233,2024-09-27 18:31:18+07:00,-6.361268,106.823301,blue,0
230233,2024-09-27 18:31:29+07:00,-6.361568,106.823006,blue,16
230233,2024-09-27 18:31:50+07:00,-6.362603,106.822391,blue,28
230233,2024-09-27 18:32:25+07:00,-6.364958,106.821666,blue,28
230233,2024-09-27 18:32:35+07:00,-6.365616,106.821496,blue,23
230233,2024-09-27 18:33:24+07:00,-6.366004,106.821746,blue,0
230233,2024-09-27 18:33:56+07:00,-6.366188,106.821905,blue,11
230233,2024-09-27 18:34:22+07:00,-6.366808,106.823463,blue,33
230233,2024-09-27 18:34:27+07:00,-6.366801,106.823811,blue,17
230233,2024-09-27 18:34:49+07:00,-6.366801,106.823975,blue,0
230233,2024-09-27 18:35:14+07:00,-6.366793,106.824018,blue,7
230233,2024-09-27 18:35:24+07:00,-6.36677,106.82439,blue,15
230233,2024-09-27 18:35:34+07:00,-6.366818,106.824861,blue,18
230233,2024-09-27 18:35:57+07:00,-6.368311,106.825063,blue,29
230233,2024-09-27 18:36:37+07:00,-6.369811,106.825933,blue,0
230233,2024-09-27 18:37:21+07:00,-6.370355,106.826501,blue,22
230233,2024-09-27 18:38:16+07:00,-6.371478,106.827825,blue,16
230233,2024-09-27 18:38:59+07:00,-6.371518,106.829141,blue,0
230233,2024-09-27 18:39:50+07:00,-6.371558,106.829699,blue,16
230233,2024-09-27 18:40:10+07:00,-6.37106,106.830688,blue,11
230233,2024-09-27 18:40:20+07:00,-6.370588,106.830886,blue,22
230233,2024-09-27 18:40:35+07:00,-6.369974,106.83091,blue,0
230233,2024-09-27 18:40:51+07:00,-6.369974,106.83091,blue,0
230233,2024-09-27 18:40:56+07:00,-6.369974,106.83091,blue,0
230233,2024-09-27 18:41:27+07:00,-6.368601,106.831136,blue,22
230233,2024-09-27 18:41:42+07:00,-6.368098,106.831708,blue,11
230233,2024-09-27 18:41:57+07:00,-6.368041,106.83176,blue,0
